Paulista|12|Guarani|Palmeiras|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|05/03/2023|14:00|KIT5|Estádio Dr. Oswaldo Teixeira Duarte->Estádio Brinco de Ouro da Princesa|2023-03-02 18:26:00|2:04
Paulista|12|Ferroviária|Inter de Limeira|Araraquara|São Paulo|Estádio Doutor Adhemar de Barros|05/03/2023|14:00|KIT6|Estádio Doutor Adhemar de Barros->Neo Química Arena|2023-03-02 16:23:00|4:07
Paulista|12|Botafogo SP|São Paulo|Ribeirão Preto|São Paulo|Estádio Santa Cruz|05/03/2023|14:00|KIT7|Estádio Major José Levy Sobrinho->Estádio Santa Cruz|2023-03-02 18:10:00|2:20
Paulista|TAÇA INDEPENDÊNCIA - QUARTER-FINALS|Guarani|Portuguesa|Campinas|São Paulo|Estádio Brinco de Ouro da Princesa|10/03/2023|18:00|VAN1|Estádio Brinco de Ouro da Princesa->Neo Química Arena|2023-03-09 20:19:00|2:11
Paulista|TAÇA INDEPENDÊNCIA - QUARTER-FINALS|Santo André|Inter de Limeira|Santo André|São Paulo|Estádio Bruno José Daniel|11/03/2023|14:00|KIT1|Estádio Primeiro de Maio->Estádio Bruno José Daniel|2023-03-08 19:36:00|0:54
Paulista|CUARTOS DE FINAL|Palmeiras|São Bernardo FC|São Paulo|São Paulo|Allianz Parque|11/03/2023|17:00|KIT2|Estádio Municipal Walter Ribeiro->Allianz Parque|2023-03-08 20:10:00|3:20
Paulista|CUARTOS DE FINAL|Corinthians|Ituano|São Paulo|São Paulo|Neo Química Arena|12/03/2023|14:00|VAN1|Estádio Brinco de Ouro da Princesa->Neo Química Arena|2023-03-11 16:19:00|2:11
Paulista|CUARTOS DE FINAL|Bragantino|Botafogo SP|Bragança Paulista|São Paulo|Estádio Nabi Abi Chedid|12/03/2023|17:30|KIT3|Estádio José Maria de Campos Maia->Estádio Nabi Abi Chedid|2023-03-09 18:44:00|5:16
Paulista|CUARTOS DE FINAL|São Paulo|Água Santa|São Paulo|São Paulo|Allianz Parque|13/03/2023|18:00|VAN1|Neo Química Arena->Allianz Parque|2023-03-12 18:23:00|4:07
Paulista|TAÇA INDEPENDÊNCIA - SEMI-FINALS|São Bernardo FC|Inter de Limeira|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|16/03/2023|17:00|VAN1|Estádio Primeiro de Maio->Allianz Parque|2023-03-15 18:18:00|3:12
Paulista|TAÇA INDEPENDÊNCIA - SEMI-FINALS|Mirassol|Guarani|Mirassol|São Paulo|Estádio José Maria de Campos Maia|17/03/2023|18:00|KIT1|Estádio José Maria de Campos Maia->Estádio Bruno José Daniel|2023-03-14 18:12:00|6:18
Paulista|SEMIFINALES|Palmeiras|Ituano|São Paulo|São Paulo|Allianz Parque|19/03/2023|14:00|VAN1|Estádio Primeiro de Maio->Allianz Parque|2023-03-18 15:18:00|3:12
Paulista|SEMIFINALES|Água Santa|Bragantino|Santos|São Paulo|Estádio Urbano Caldeira|20/03/2023|19:00|VAN1|Estádio Urbano Caldeira->Allianz Parque|2023-03-19 20:17:00|3:13
Paulista|TAÇA INDEPENDÊNCIA - FINAL|São Bernardo FC|Mirassol|São Bernardo do Campo|São Paulo|Estádio Primeiro de Maio|26/03/2023|14:00|VAN1|Estádio Primeiro de Maio->Estádio Urbano Caldeira|2023-03-25 17:07:00|1:23
Paulista|FINAL|Água Santa|Palmeiras|Barueri|São Paulo|Arena Barueri|02/04/2023|14:00|VAN1|Arena Barueri->Estádio Primeiro de Maio|2023-04-01 16:55:00|1:35
Paulista|FINAL|Palmeiras|Água Santa|São Paulo|São Paulo|Allianz Parque|09/04/2023|14:00|VAN1|Arena Barueri->Allianz Parque|2023-04-08 15:37:00|2:53
